file,line_number,word
13,5,with
13,5,some
13,5,of
13,5,the
13,5,administrative
13,5,staff
13,5,in
13,5,order
13,5,to
13,5,receive
13,5,statistics
13,5,of
13,5,how
13,5,effective
13,5,they
13,5,view
13,5,their
13,5,organization
13,5,however
13,5,we
13,5,also
13,5,plan
13,5,to
13,5,visit
13,5,some
13,5,programs
13,5,such
13,5,as
13,5,the
13,5,education
13,5,reinforcement
13,5,program
13,5,in
13,5,order
13,5,to
13,5,see
13,5,how
13,5,they
13,5,cater
13,5,to
13,5,these
13,5,individuals
13,6,as
13,6,a
13,6,group
13,6,we
13,6,have
13,6,done
13,6,research
13,6,and
13,6,have
13,6,found
13,6,different
13,6,sources
13,6,regarding
13,6,the
13,6,concerns
13,6,of
13,6,adoption
13,6,and
13,6,the
13,6,different
13,6,factors
13,6,that
13,6,need
13,6,to
13,6,be
13,6,considered
13,6,such
13,6,as
13,6,race
13,6,as
13,6,well
13,6,as
13,6,bringing
13,6,a
13,6,disabled
13,6,child
13,6,into
13,6,the
13,6,home
13,6,some
13,6,sources
13,6,that
13,6,we
13,6,are
13,6,going
13,6,to
13,6,utilize
13,6,are
13,8,barth
13,8,r
13,8,p
13,8,miller
13,8,j
13,8,m
13,8,2000
13,8,building
13,8,effective
13,8,post
13,8,adoption
13,8,services
13,8,what
13,8,is
13,8,the
13,8,empirical
13,8,foundation
13,8,family
13,8,relations
13,8,49
13,8,4
13,8,447
13,8,455
13,9,neil
13,9,e
13,9,2009
13,9,post
13,9,adoption
13,9,contact
13,9,and
13,9,openness
13,9,in
13,9,adoptive
13,9,parents
13,9,minds
13,9,consequences
13,9,for
13,9,children's
13,9,development
13,9,british
13,9,journal
13,9,of
13,9,social
13,9,work
13,9,39
13,9,1
13,9,5
13,9,23
13,10,schulman
13,10,i
13,10,behrman
13,10,r
13,10,e
13,10,1993
13,10,adoption
13,10,overview
13,10,and
13,10,major
13,10,recommendations
13,10,the
13,10,future
13,10,of
13,10,children
13,10,3
13,10,1
13,10,4
13,10,16
13,10,http
13,10,doi.org
13,10,10.2307
13,10,1602398
13,11,dhami
13,11,m
13,11,k
13,11,mandel
13,11,d
13,11,r
13,11,sothmann
13,11,k
13,11,2007
13,11,an
13,11,evaluation
13,11,of
13,11,post
13,11,adoption
13,11,services
13,11,children
13,11,and
13,11,youth
13,11,services
13,11,review
13,11,29
13,11,2
13,11,162
13,11,179
13,12,grotevant
13,12,h
13,12,d
13,12,dunbar
13,12,n
13,12,kohler
13,12,j
13,12,k
13,12,esau
13,12,a
13,12,m
13,12,2000
13,12,adoptive
13,12,identity
13,12,how
13,12,contexts
13,12,within
13,12,and
13,12,beyond
13,12,the
13,12,family
13,12,shape
13,12,developmental
13,12,pathways
13,12,family
13,12,relations
13,12,49
13,12,4
13,12,379
13,12,387
13,13,friedlander
13,13,m
13,13,l
13,13,1999
13,13,ethnic
13,13,identity
13,13,development
13,13,of
13,13,internationally
13,13,adopted
13,13,children
13,13,and
13,13,adolescents
13,13,implications
13,13,for
13,13,family
13,13,therapists
13,13,journal
13,13,of
13,13,marital
13,13,and
13,13,family
13,13,therapy
13,13,25
13,13,1
13,13,43
13,13,60
13,14,wegar
13,14,k
13,14,2006
13,14,adoptive
13,14,families
13,14,in
13,14,a
13,14,diverse
13,14,society
13,14,new
13,14,brunswick
13,14,nj
13,14,rutgers
13,14,university
13,14,press
14,2,our
14,2,group
14,2,project
14,2,will
14,2,evolve
14,2,around
14,2,a
14,2,diversity
14,2,program
14,2,proposed
14,2,by
14,2,new
14,2,york
14,2,city
14,2,s
14,2,department
14,2,of
14,2,education
14,2,called
14,2,respect
14,2,for
14,2,all
14,2,respect
14,2,for
14,2,all
14,2,is
14,2,program
14,2,is
14,2,an
14,2,extension
14,2,of
14,2,ongoing
14,2,diversity
14,2,programs
14,2,and
14,2,curriculum
14,2,based
14,2,instruction
14,2,during
14,2,this
14,2,designated
14,2,week
14,2,the
14,2,program
14,2,promotes
14,2,a
14,2,respect
14,2,for
14,2,diversity
14,2,as
14,2,students
14,2,engage
14,2,in
14,2,activities
14,2,that
14,2,aim
14,2,to
14,2,lessen
14,2,harassment
14,2,intimidation
14,2,and
14,2,bullying
14,2,the
14,2,respect
14,2,for
14,2,all
14,2,program
14,2,includes
14,2,several
14,2,aspects
14,2,of
14,2,diversity
14,2,we
14,2,will
14,2,focus
14,2,solely
14,2,on
14,2,the
14,2,part
14,2,including
14,2,respect
14,2,for
14,2,sexual
14,2,diversity
14,2,in
14,2,regard
14,2,to
14,2,inclusion
14,2,of
14,2,lgbtq
14,2,individuals
14,2,and
14,2,information
14,2,regarding
14,2,the
14,2,development
14,2,of
14,2,gender
14,2,identity
14,2,and
14,2,sexual
14,2,orientation
14,2,we
14,2,will
14,2,focus
14,2,on
14,2,questions
14,2,about
14,2,the
14,2,program
14,2,s
14,2,goals
14,2,implementation
14,2,and
14,2,execution
14,2,of
14,2,those
14,2,goals
14,2,as
14,2,well
14,2,as
14,2,attitudes
14,2,towards
14,2,the
14,2,program
14,2,we
14,2,will
14,2,explore
14,2,the
14,2,students
14,2,reaction
14,2,to
14,2,the
14,2,program
14,2,and
14,2,whether
14,2,the
14,2,program
14,2,have
14,2,or
14,2,is
14,2,expected
14,2,to
14,2,cause
14,2,changes
14,2,in
14,2,behavior
14,2,both
14,2,in
14,2,the
14,2,general
14,2,student
14,2,body
14,2,and
14,2,specifically
14,2,for
14,2,the
14,2,students
14,2,that
14,2,identify
14,2,as
14,2,lgbtq
14,2,individuals
14,3,our
14,3,strategy
14,3,is
14,3,to
14,3,interview
14,3,teachers
14,3,involved
14,3,in
14,3,the
14,3,respect
14,3,for
14,3,all
14,3,program
14,4,questions
14,4,we
14,4,plan
14,4,to
14,4,ask
14,4,include
14,4,what
14,4,content
14,4,is
14,4,covered
14,4,in
14,4,the
14,4,program
14,4,what
14,4,is
14,4,the
14,4,training
14,4,process
14,4,like
14,4,how
14,4,have
14,4,the
14,4,goals
14,4,for
14,4,the
14,4,diversity
14,4,program
14,4,been
14,4,implemented
14,4,into
14,4,your
14,4,teaching
14,4,methods
14,4,have
14,4,the
14,4,students
14,4,vocalized
14,4,any
14,4,opinions
14,4,about
14,4,the
14,4,program
14,4,are
14,4,there
14,4,any
14,4,logistical
14,4,issues
14,4,with
14,4,the
14,4,program
14,4,e.g
14,4,is
14,4,the
14,4,duration
14,4,of
14,4,the
14,4,program
14,4,long
14,4,enough
14,4,is
14,4,there
14,4,a
14,4,rubric
14,4,for
14,4,evaluating
14,4,the
14,4,effectiveness
14,4,of
14,4,program
14,4,if
14,4,so
14,4,what
14,4,is
14,4,it
14,4,is
14,4,there
14,4,anything
14,4,facet
14,4,of
14,4,the
14,4,program
14,4,that
14,4,you
14,4,would
14,4,change
14,4,have
14,4,you
14,4,noticed
14,4,any
14,4,behavioral
14,4,developmental
14,4,changes
14,4,in
14,4,your
14,4,students
14,4,if
14,4,possible
14,4,we
14,4,will
14,4,also
14,4,conduct
14,4,interviews
14,4,with
14,4,parents
14,4,and
14,4,students
14,4,one
14,4,school
14,4,has
14,4,voiced
14,4,that
14,4,interviewing
14,4,parents
14,4,would
14,4,be
14,4,feasible
14,4,questions
14,4,we
14,4,plan
14,4,to
14,4,ask
14,4,the
14,4,students
14,4,will
14,4,focus
14,4,mostly
14,4,on
14,4,understanding
14,4,what
14,4,their
14,4,experience
14,4,with
14,4,the
14,4,program
14,4,was
14,4,we
14,4,will
14,4,reach
14,4,out
14,4,the
14,4,new
14,4,york
14,4,department
14,4,of
14,4,education
14,4,and
14,4,ask
14,4,follow
14,4,up
14,4,questions
14,4,about
14,4,the
14,4,program
14,4,their
14,4,response
14,4,will
14,4,be
14,4,compared
14,4,to
14,4,the
14,4,responses
14,4,we
14,4,get
14,4,from
14,4,the
14,4,high
14,4,schools
14,4,in
14,4,an
14,4,effort
14,4,to
14,4,to
14,4,confirm
14,4,whether
14,4,the
14,4,program
14,4,s
14,4,purpose
14,4,is
14,4,being
14,4,well
14,4,practiced
14,4,and
14,4,or
14,4,achieved
14,5,our
14,5,theoretical
14,5,basis
14,5,comes
14,5,from
14,5,a
14,5,culmination
14,5,of
14,5,studies
14,5,and
14,5,literature
14,5,studies
14,6,show
14,6,that
14,6,lgbtq
14,6,students
14,6,experience
14,6,negative
14,6,outcomes
14,6,in
14,6,school
14,6,due
14,6,to
14,6,forms
14,6,of
14,6,harassment
14,6,and
14,6,exclusion
14,6,becker
14,6,michael
14,6,et
14,6,al
14,6,opinions
14,6,about
14,6,lgbtq
14,6,lifestyles
14,6,are
14,6,influenced
14,6,by
14,6,strong
14,6,moral
14,6,convictions
14,6,and
14,6,that
14,6,are
14,6,established
14,6,at
14,6,a
14,6,young
14,6,age
14,6,whitehead
14,6,a
14,6,l
14,6,and
14,6,baker
14,6,j
14,6,o
14,6,in
14,6,regards
14,6,to
14,6,developmental
14,6,processes
14,6,students
14,6,thoughts
14,6,and
14,6,behaviors
14,6,regarding
14,6,homosexuality
14,6,are
14,6,deeply
14,6,entrenched
14,6,by
14,6,the
14,6,time
14,6,they
14,6,reach
14,6,high
14,6,school
14,6,efforts
14,6,to
14,6,create
14,6,a
14,6,school
14,6,community
14,6,that
14,6,does
14,6,not
14,6,marginalize
14,6,lgbtq
14,6,students
14,6,must
14,6,tackle
14,6,these
14,6,formidable
14,6,obstacles
14,6,to
14,6,change
14,6,intervention
14,6,in
14,6,the
14,6,school
14,6,culture
14,6,can
14,6,come
14,6,in
14,6,many
14,6,forms
14,6,forms
14,6,of
14,6,intervention
14,6,generally
14,6,include
14,6,official
14,6,school
14,6,policies
14,6,programming
14,6,from
14,6,the
14,6,adult
14,6,authority
14,6,figures
14,6,peer
14,6,awareness
14,6,campaigns
14,6,and
14,6,counseling
14,6,and
14,6,identity
14,6,formation
14,6,support
14,6,students
14,6,griffin
14,6,pat
14,6,et
14,6,al
14,6,several
14,6,theoretical
14,6,frameworks
14,6,argue
14,6,that
14,6,lgbtq
14,6,inclusiveness
14,6,increases
14,6,lgbtq
14,6,individual
14,6,s
14,6,sense
14,6,of
14,6,safety
14,6,as
14,6,well
14,6,as
14,6,an
14,6,increase
14,6,in
14,6,all
14,6,student
14,6,health
14,6,shannon
14,6,et
14,6,al
14,7,ten
14,7,e
14,7,mails
14,7,were
14,7,sent
14,7,out
14,7,to
14,7,the
14,7,principals
14,7,and
14,7,or
14,7,head
14,7,administrators
14,7,of
14,7,various
14,7,public
14,7,schools
14,7,in
14,7,manhattan
14,7,the
14,7,e
14,7,mail
14,7,specifically
14,7,referenced
14,7,the
14,7,respect
14,7,for
14,7,all
14,7,program
14,7,our
14,7,interest
14,7,in
14,7,meeting
14,7,with
14,7,teachers
14,7,and
14,7,students
14,7,and
14,7,viewing
14,7,the
14,7,educational
14,7,material
14,7,given
14,7,out
14,7,by
14,7,the
14,7,new
14,7,york
14,7,board
14,7,of
14,7,education
14,7,we
14,7,have
14,7,received
14,7,three
14,7,responses
14,7,thus
14,7,far
14,7,we
14,7,are
14,7,maintaining
14,7,contact
14,7,with
14,7,all
14,7,the
14,7,schools
14,7,that
14,7,are
14,7,responsive
14,7,so
14,7,that
14,7,we
14,7,have
14,7,a
14,7,back
14,7,up
14,7,plan
14,7,if
14,7,needed
14,7,please
14,7,note
14,7,the
14,7,bibliography
14,7,on
14,7,the
14,7,next
14,7,page
14,9,bibliography
14,11,becker
14,11,michael
14,11,et
14,11,al
14,11,sexual
14,11,orientation
14,11,psychological
14,11,well
14,11,being
14,11,and
14,11,mental
14,11,health
14,11,a
14,11,longitudinal
14,11,analysis
14,11,from
14,11,adolescence
14,11,to
14,11,young
14,11,adulthood
14,11,psychology
14,11,of
14,11,sexual
14,11,orientation
14,11,and
14,11,gender
14,11,diversity
14,11,1.2
14,11,2014
14,11,132
14,13,griffin
14,13,pat
14,13,et
14,13,al
14,13,describing
14,13,roles
14,13,that
14,13,gay
14,13,straight
14,13,alliances
14,13,play
14,13,in
14,13,schools
14,13,from
14,13,individual
14,13,support
14,13,to
14,13,school
14,13,change
14,13,journal
14,13,of
14,13,gay
14,13,lesbian
14,13,issues
14,13,in
14,13,education
14,13,1.3
14,13,2004
14,13,7
14,13,22
14,15,snapp
14,15,shannon
14,15,d
14,15,hilary
14,15,burdge
14,15,adela
14,15,c
14,15,licona
14,15,raymond
14,15,l
14,15,moody
14,15,and
14,15,stephen
14,15,t
14,15,russell
14,15,students
14,15,perspectives
14,15,on
14,15,lgbtq
14,15,inclusive
14,15,curriculum
14,15,equity
14,15,excellence
14,15,in
14,15,education
14,15,48.2
14,15,2015
14,15,249
14,15,65
14,15,doi
14,16,10.108
14,16,10665684.2015.1025614
14,18,whitehead
14,18,a
14,18,l
14,18,and
14,18,baker
14,18,j
14,18,o
14,18,2012
14,18,homosexuality
14,18,religion
14,18,and
14,18,science
14,18,moral
14,19,authority
14,19,and
14,19,the
14,19,persistence
14,19,of
14,19,negative
14,19,attitudes
14,19,sociological
14,19,inquiry
14,19,82
14,20,487
14,20,509
14,20,doi
14,20,10.1111
14,20,j
14,20,1475
14,20,682x
14,20,2012.00425
14,20,x
15,2,group
15,2,15
15,2,project
15,2,proposal
15,3,our
15,3,group
15,3,plans
15,3,to
15,3,examine
15,3,a
15,3,private
15,3,new
15,3,york
15,3,city
15,3,preschool
15,3,through
15,3,the
15,3,lens
15,3,of
15,3,cultural
15,3,diversity
15,3,economic
15,3,racial
15,3,religious
15,3,by
15,3,focusing
15,3,on
15,3,how
15,3,the
15,3,school
15,3,s
15,3,policies
15,3,and
15,3,teaching
15,3,styles
15,3,either
15,3,support
15,3,or
15,3,detract
15,3,from
15,3,a
15,3,more
15,3,inclusive
15,3,school
15,3,environment
15,3,that
15,3,promotes
15,3,the
15,3,healthy
15,3,childhood
15,3,development
15,3,of
15,3,all
15,3,students
15,3,we
15,3,will
15,3,look
15,3,at
15,3,how
15,3,these
15,3,policies
15,3,impact
15,3,a
15,3,school
15,3,s
15,3,community
15,3,and
15,3,environment
15,3,including
15,3,both
15,3,the
15,3,children
15,3,and
15,3,their
15,3,families
15,3,additionally
15,3,we
15,3,plan
15,3,on
15,3,investigating
15,3,how
15,3,these
15,3,institutions
15,3,promote
15,3,or
15,3,do
15,3,not
15,3,promote
15,3,cultural
15,3,diversity
15,3,there
15,3,is
15,3,ample
15,3,evidence
15,3,that
15,3,early
15,3,childhood
15,3,education
15,3,has
15,3,long
15,3,term
15,3,educational
15,3,consequences
15,3,the
15,3,way
15,3,in
15,3,which
15,3,early
15,3,childhood
15,3,education
15,3,incorporates
15,3,or
15,3,ignores
15,3,diversity
15,3,among
15,3,its
15,3,students
15,3,could
15,3,have
15,3,enormous
15,3,consequences
15,3,on
15,3,the
15,3,children
15,3,s
15,3,future
15,4,through
15,4,preliminary
15,4,research
15,4,in
15,4,person
15,4,and
15,4,through
15,4,the
15,4,website
15,4,we
15,4,obtained
15,4,specific
15,4,background
15,4,information
15,4,concerning
15,4,the
15,4,presence
15,4,of
15,4,diversity
15,4,at
15,4,the
15,4,92y
15,4,nursery
15,4,school
15,4,the
15,4,school
15,4,itself
15,4,is
15,4,associated
15,4,with
15,4,the
15,4,jewish
15,4,culture
15,4,and
15,4,children
15,4,attending
15,4,the
15,4,nursery
15,4,school
15,4,celebrate
15,4,both
15,4,shabbat
15,4,and
15,4,all
15,4,jewish
15,4,holidays
15,4,as
15,4,one
15,4,of
15,4,new
15,4,york
15,4,city
15,4,s
15,4,most
15,4,exclusive
15,4,and
15,4,expensive
15,4,nurseries
15,4,the
15,4,y
15,4,attracts
15,4,highly
15,4,affluent
15,4,families
15,4,one
15,4,of
15,4,our
15,4,group
15,4,members
15,4,attended
15,4,the
15,4,school
15,4,and
15,4,her
15,4,parents
15,4,recall
15,4,that
15,4,although
15,4,the
15,4,school
15,4,fostered
15,4,the
15,4,development
15,4,of
15,4,healthy
15,4,relationships
15,4,amongst
15,4,students
15,4,there
15,4,was
15,4,no
15,4,specific
15,4,emphasis
15,4,placed
15,4,on
15,4,the
15,4,learning
15,4,of
15,4,diversity
15,4,in
15,4,regards
15,4,to
15,4,race
15,4,and
15,4,socioeconomic
15,4,status
15,4,in
15,4,fact
15,4,there
15,4,was
15,4,only
15,4,one
15,4,african
15,4,american
15,4,student
15,4,who
15,4,had
15,4,been
15,4,adopted
15,4,by
15,4,a
15,4,white
15,4,jewish
15,4,family
15,4,we
15,4,hope
15,4,to
15,4,see
15,4,that
15,4,the
15,4,environment
15,4,and
15,4,makeup
15,4,of
15,4,the
15,4,school
15,4,has
15,4,changed
15,4,to
15,4,incorporate
15,4,the
15,4,importance
15,4,of
15,4,diversity
15,4,as
15,4,we
15,4,know
15,4,that
15,4,it
15,4,is
15,4,a
15,4,relevant
15,4,piece
15,4,of
15,4,a
15,4,child
15,4,s
15,4,early
15,4,life
15,5,the
15,5,location
15,5,of
15,5,the
15,5,preschool
15,5,on
15,5,the
15,5,upper
15,5,east
15,5,side
15,5,can
15,5,be
15,5,used
15,5,to
15,5,compare
15,5,whether
15,5,the
15,5,presence
15,5,of
15,5,diversity
15,5,in
15,5,the
15,5,neighborhood
15,5,correlates
15,5,to
15,5,any
15,5,diversity
15,5,in
15,5,the
15,5,classroom
15,5,children
15,5,have
15,5,in
15,5,fact
15,5,started
15,5,to
15,5,attend
15,5,the
15,5,y
15,5,from
15,5,all
15,5,across
15,5,manhattan
15,5,so
15,5,with
15,5,a
15,5,farther
15,5,reaching
15,5,scope
15,5,for
15,5,admission
15,5,it
15,5,should
15,5,be
15,5,interesting
15,5,to
15,5,see
15,5,if
15,5,diversity
15,5,has
15,5,at
15,5,all
15,5,changed
15,5,over
15,5,the
15,5,years
15,5,in
15,5,their
15,5,statement
15,5,of
15,5,philosophy
15,5,the
15,5,y
15,5,states
15,5,that
15,5,our
15,5,program
15,5,facilitates
15,5,children's
15,5,social
15,5,emotional
15,5,physical
15,5,and
15,5,intellectual
15,5,growth
15,5,through
15,5,a
15,5,curriculum
15,5,attuned
15,5,to
15,5,children's
15,5,unique
15,5,patterns
15,5,of
15,5,development
15,5,and
15,5,that
15,5,their
15,5,program
15,5,encourages
15,5,respect
15,5,we
15,5,hope
15,5,to
15,5,discover
15,5,that
15,5,this
15,5,respect
15,5,includes
15,5,respect
15,5,amongst
15,5,those
15,5,of
15,5,different
15,5,economic
15,5,racial
15,5,and
15,5,religious
15,5,spheres
15,6,we
15,6,plan
15,6,to
15,6,conduct
15,6,our
15,6,research
15,6,at
15,6,92y
15,6,nursery
15,6,school
15,6,through
15,6,observing
15,6,a
15,6,morning
15,6,at
15,6,the
15,6,school
15,6,we
15,6,want
15,6,to
15,6,examine
15,6,how
15,6,diversity
15,6,or
15,6,the
15,6,lack
15,6,thereof
15,6,among
15,6,the
15,6,student
15,6,body
15,6,is
15,6,reflected
15,6,or
15,6,not
15,6,reflected
15,6,in
15,6,the
15,6,structure
15,6,of
15,6,lessons
15,6,and
15,6,play
15,6,time
15,6,at
15,6,the
15,6,school
15,6,as
15,6,well
15,6,as
15,6,in
15,6,the
15,6,school
15,6,s
15,6,administrative
15,6,policies
15,6,and
15,6,interactions
15,6,with
15,6,parents
15,6,and
15,6,families
15,6,the
15,6,extent
15,6,to
15,6,which
15,6,teaching
15,6,styles
15,6,account
15,6,for
15,6,diversity
15,6,could
15,6,potentially
15,6,have
15,6,lifelong
15,6,consequences
15,6,for
15,6,these
15,6,kids
15,6,so
15,6,we
15,6,believe
15,6,this
15,6,is
15,6,an
15,6,important
15,6,project
15,6,in
15,6,addition
15,6,to
15,6,observation
15,6,we
15,6,hope
15,6,to
15,6,have
15,6,the
15,6,chance
15,6,to
15,6,interview
15,6,teachers
15,6,and
15,6,students
15,6,by
15,6,comparing
15,6,the
15,6,responses
15,6,of
15,6,students
15,6,and
15,6,teachers
15,6,regarding
15,6,questions
15,6,on
15,6,racial
15,6,religious
15,6,and
15,6,socioeconomic
15,6,diversity
15,6,we
15,6,will
15,6,get
15,6,a
15,6,better
15,6,understanding
15,6,of
15,6,the
15,6,cultural
15,6,environment
15,6,of
15,6,the
15,6,y
15,6,and
15,6,perhaps
15,6,even
15,6,suggest
15,6,an
15,6,outlook
15,6,that
15,6,would
15,6,benefit
15,6,the
15,6,school
15,6,s
15,6,diversification
15,9,anna
15,9,lawson
15,9,maeve
15,9,lyness
15,10,emily
15,10,maury
15,10,sonia
15,10,parekh
15,11,ji
15,11,hee
15,11,yoon
15,11,and
15,11,maya
15,11,zundel
16,1,group
16,1,16
16,1,early
16,1,childhood
16,1,education
16,2,cam
16,2,buzard
16,2,elif
16,2,coker
16,2,zachary
16,2,heinemann
16,2,julie
16,2,lee
16,2,starly
16,2,santos
16,3,intro
16,3,to
16,3,cultural
16,3,psychology
16,5,proposal
16,5,cultural
16,5,diversity
16,5,in
16,5,nyc
16,5,elementary
16,5,schools
16,7,our
16,7,project
16,7,is
16,7,to
16,7,examine
16,7,the
16,7,extent
16,7,of
16,7,diversity
16,7,in
16,7,select
16,7,schools
16,7,in
16,7,new
16,7,york
16,7,city
16,7,we
16,7,have
16,7,found
16,7,a
16,7,school
16,7,devoted
16,7,to
16,7,multicultural
16,7,humanities
16,7,and
16,7,thought
16,7,it
16,7,would
16,7,be
16,7,interesting
16,7,to
16,7,compare
16,7,the
16,7,demographics
16,7,of
16,7,students
16,7,at
16,7,this
16,7,school
16,7,with
16,7,the
16,7,demographics
16,7,of
16,7,certain
16,7,notable
16,7,elite
16,7,schools
16,7,in
16,7,the
16,7,city
16,7,we
16,7,will
16,7,also
16,7,look
16,7,into
16,7,the
16,7,montessori
16,7,education
16,7,system
16,7,which
16,7,has
16,7,become
16,7,increasingly
16,7,popular
16,7,among
16,7,young
16,7,parents
16,7,and
16,7,explore
16,7,how
16,7,they
16,7,introduce
16,7,culture
16,7,by
16,7,using
16,7,activities
16,7,that
16,7,include
16,7,geography
16,7,history
16,7,general
16,7,science
16,7,botany
16,7,and
16,7,zoology
16,7,music
16,7,and
16,7,art
16,7,living
16,7,montessori
16,7,now
16,7,we
16,7,are
16,7,also
16,7,particularly
16,7,interested
16,7,in
16,7,seeing
16,7,how
16,7,the
16,7,multicultural
16,7,school
16,7,exposes
16,7,its
16,7,students
16,7,to
16,7,aspects
16,7,of
16,7,different
16,7,cultures
16,7,which
16,7,cultures
16,7,are
16,7,the
16,7,students
16,7,exposed
16,7,to
16,7,how
16,7,are
16,7,the
16,7,cultures
16,7,talked
16,7,about
16,7,through
16,7,food
16,7,flags
16,7,languages
16,7,ideas
16,7,we
16,7,think
16,7,it
16,7,will
16,7,be
16,7,very
16,7,interesting
16,7,to
16,7,consider
16,7,how
16,7,a
16,7,school
16,7,in
16,7,new
16,7,york
16,7,introduces
16,7,children
16,7,to
16,7,different
16,7,cultures
16,7,and
16,7,shape
16,7,their
16,7,ideas
16,7,about
16,7,different
16,7,nationalities
16,7,ethnicities
16,7,traditions
16,7,and
16,7,values
16,7,one
16,7,strategy
16,7,to
16,7,follow
16,7,in
16,7,this
16,7,study
16,7,is
16,7,to
16,7,try
16,7,to
16,7,reach
16,7,out
16,7,to
16,7,older
16,7,students
16,7,who
16,7,have
16,7,gone
16,7,through
16,7,one
16,7,of
16,7,the
16,7,mentioned
16,7,schools
16,7,we
16,7,could
16,7,discuss
16,7,with
16,7,middle
16,7,high
16,7,school
16,7,or
16,7,even
16,7,older
16,7,students
16,7,what
16,7,they
16,7,think
16,7,they
16,7,had
16,7,gotten
16,7,out
16,7,of
16,7,their
16,7,education
16,7,at
16,7,a
16,7,multicultural
16,7,school
16,7,and
16,7,how
16,7,it
16,7,could
16,7,have
16,7,encouraged
16,7,them
16,7,to
16,7,think
16,7,in
16,7,ways
16,7,and
16,7,about
16,7,things
16,7,that
16,7,classmates
16,7,at
16,7,their
16,7,new
16,7,schools
16,8,didn
16,8,t
16,9,our
16,9,goal
16,9,is
16,9,to
16,9,not
16,9,only
16,9,compare
16,9,the
16,9,demographics
16,9,present
16,9,in
16,9,these
16,9,schools
16,9,but
16,9,also
16,9,evaluate
16,9,what
16,9,admission
16,9,practices
16,9,are
16,9,in
16,9,place
16,9,that
16,9,may
16,9,lead
16,9,to
16,9,these
16,9,demographics
16,9,further
16,9,we
16,9,would
16,9,like
16,9,to
16,9,see
16,9,if
16,9,there
16,9,are
16,9,varying
16,9,levels
16,9,of
16,9,inclusion
16,9,or
16,9,encouragement
16,9,of
16,9,each
16,9,demographic
16,9,within
16,9,each
16,9,school
16,10,in
16,10,order
16,10,to
16,10,answer
16,10,these
16,10,questions
16,10,we
16,10,will
16,10,interview
16,10,admissions
16,10,officers
16,10,for
16,10,both
16,10,schools
16,10,and
16,10,acquire
16,10,their
16,10,demographics
16,10,broken
16,10,down
16,10,into
16,10,age
16,10,slightly
16,10,variable
16,10,due
16,10,to
16,10,late
16,10,birthdays
16,10,etc
16,10,sex
16,10,race
16,10,class
16,10,and
16,10,more
16,10,because
16,10,elite
16,10,elementary
16,10,schools
16,10,lower
16,10,grade
16,10,admissions
16,10,is
16,10,coordinated
16,10,by
16,10,the
16,10,new
16,10,york
16,10,city
16,10,department
16,10,of
16,10,education
16,10,we
16,10,will
16,10,also
16,10,ask
16,10,their
16,10,opinions
16,10,on
16,10,this
16,10,if
16,10,possible
16,10,we
16,10,will
16,10,also
16,10,look
16,10,into
16,10,how
16,10,belonging
16,10,in
16,10,certain
16,10,groups
16,10,affect
16,10,students
16,10,class
16,10,rankings
16,10,furthermore
16,10,we
16,10,will
16,10,try
16,10,to
16,10,investigate
16,10,the
16,10,demographics
16,10,of
16,10,parents
16,10,who
16,10,are
16,10,particularly
16,10,involved
16,10,ex
16,10,on
16,10,the
16,10,executive
16,10,board
16,10,of
16,10,pta
16,10,our
16,10,site
16,10,visits
16,10,will
16,10,include
16,10,sitting
16,10,in
16,10,the
16,10,classes
16,10,observing
16,10,children
16,10,with
16,10,different
16,10,cultural
16,10,backgrounds
16,10,interacting
16,10,and
16,10,evaluating
16,10,the
16,10,various
16,10,culture
16,10,related
16,10,activities
16,10,the
16,10,schools
16,10,are
16,10,running
16,11,our
16,11,theory
16,11,is
16,11,that
16,11,the
16,11,elite
16,11,elementary
16,11,school
16,11,that
16,11,we
16,11,evaluate
16,11,may
16,11,be
16,11,less
16,11,diversified
16,11,than
16,11,the
16,11,school
16,11,devoted
16,11,to
16,11,multicultural
16,11,humanities
16,11,or
16,11,the
16,11,montessori
16,11,system
16,11,ones
16,11,our
16,11,action
16,11,letter
16,11,would
16,11,aim
16,11,to
16,11,improve
16,11,the
16,11,inclusivity
16,11,of
16,11,a
16,11,variety
16,11,of
16,11,cultures
16,11,in
16,11,this
16,11,elite
16,11,school
16,11,and
16,11,we
16,11,can
16,11,suggest
16,11,improvements
16,11,based
16,11,on
16,11,the
16,11,admission
16,11,practices
16,11,of
16,11,the
16,11,magnet
16,11,school
16,11,of
16,11,multicultural
16,11,humanities
16,11,and
16,11,the
16,11,montessori
16,11,system
17,1,the
17,1,program
17,1,of
17,1,interest
17,1,for
17,1,this
17,1,project
17,1,is
17,1,called
17,1,the
17,1,affinity
17,1,group
17,1,program
17,1,at
17,1,the
17,1,fieldston
17,1,school
17,1,in
17,1,this
17,1,program
17,1,third
17,1,fourth
17,1,and
17,1,fifth
17,1,graders
17,1,are
17,1,divided
17,1,once
17,1,a
17,1,week
17,1,into
17,1,groups
17,1,according
17,1,to
17,1,their
17,1,race
17,1,this
17,1,program
17,1,was
17,1,created
17,1,last
17,1,year
17,1,and
17,1,aims
17,1,to
17,1,teach
17,1,children
17,1,about
17,1,racial
17,1,differences
17,1,and
17,1,how
17,1,to
17,1,navigate
17,1,racial
17,1,conflicts
17,1,in
17,1,their
17,1,communities
17,3,we
17,3,would
17,3,expect
17,3,an
17,3,exercise
17,3,like
17,3,this
